arquivo,veredito,motivos,nitidez,brilho,contraste,largura,altura,duplicata_de,caminho
CAM3_RGB_2024-08-23_19-42-00_jpg.rf.084d90aa147dbd5b5398ce5e6f6ca1a0.jpg,aproveitavel,-,1187.97,99.47,57.15,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-23_19-42-00_jpg.rf.084d90aa147dbd5b5398ce5e6f6ca1a0.jpg
CAM3_RGB_2024-08-23_20-12-00_jpg.rf.d3b6ee6069c0accbdc8981af24f18cce.jpg,aproveitavel,-,1188.67,99.14,56.91,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-23_20-12-00_jpg.rf.d3b6ee6069c0accbdc8981af24f18cce.jpg
CAM3_RGB_2024-08-23_20-42-00_jpg.rf.e96de0ac766881f137c729adc5bdce49.jpg,aproveitavel,-,1152.15,96.73,56.46,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-23_20-42-00_jpg.rf.e96de0ac766881f137c729adc5bdce49.jpg
CAM3_RGB_2024-08-23_21-12-00_jpg.rf.7507ce23efbd44b95f77a39d8011bca4.jpg,aproveitavel,-,974.02,92.84,65.23,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-23_21-12-00_jpg.rf.7507ce23efbd44b95f77a39d8011bca4.jpg
CAM3_RGB_2024-08-23_21-42-00_jpg.rf.2652567a57b726879fc55035afdb8617.jpg,aproveitavel,-,969.4,91.36,64.02,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-23_21-42-00_jpg.rf.2652567a57b726879fc55035afdb8617.jpg
CAM3_RGB_2024-08-23_22-12-00_jpg.rf.2ff69ed0667a28b9a754d9c2b5a224ce.jpg,aproveitavel,-,1097.65,98.17,58.68,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-23_22-12-00_jpg.rf.2ff69ed0667a28b9a754d9c2b5a224ce.jpg
CAM3_RGB_2024-08-23_22-42-00_jpg.rf.f10359a9b51bb0681637a07c84d3b647.jpg,aproveitavel,-,1210.56,98.47,57.49,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-23_22-42-00_jpg.rf.f10359a9b51bb0681637a07c84d3b647.jpg
CAM3_RGB_2024-08-23_23-12-00_jpg.rf.5f57a69e293c1632e135edc83ef8318e.jpg,aproveitavel,-,1064.99,92.37,63.24,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-23_23-12-00_jpg.rf.5f57a69e293c1632e135edc83ef8318e.jpg
CAM3_RGB_2024-08-23_23-42-00_jpg.rf.d17e98e726a7faa2a0397bcde1a1e414.jpg,aproveitavel,-,1405.69,84.44,66.56,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-23_23-42-00_jpg.rf.d17e98e726a7faa2a0397bcde1a1e414.jpg
CAM3_RGB_2024-08-24_00-12-00_jpg.rf.03b22383281ca3051f22ed2fd56ea87a.jpg,aproveitavel,-,1288.15,85.02,69.07,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_00-12-00_jpg.rf.03b22383281ca3051f22ed2fd56ea87a.jpg
CAM3_RGB_2024-08-24_00-42-00_jpg.rf.187dc86f51d5f88f94d6d2e91fe2c368.jpg,aproveitavel,-,1124.09,85.31,68.37,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_00-42-00_jpg.rf.187dc86f51d5f88f94d6d2e91fe2c368.jpg
CAM3_RGB_2024-08-24_01-12-00_jpg.rf.713105ea06561df73be54e73bdf1447c.jpg,aproveitavel,-,1216.56,85.54,68.14,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_01-12-00_jpg.rf.713105ea06561df73be54e73bdf1447c.jpg
CAM3_RGB_2024-08-24_01-41-59_jpg.rf.0129da238f2c8bd3f6a5b8efb365494a.jpg,aproveitavel,-,1263.52,86.99,68.68,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_01-41-59_jpg.rf.0129da238f2c8bd3f6a5b8efb365494a.jpg
CAM3_RGB_2024-08-24_02-12-00_jpg.rf.32e8dfa97adc86e3ebf0fdf97f920dcb.jpg,aproveitavel,-,1282.61,84.39,67.91,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_02-12-00_jpg.rf.32e8dfa97adc86e3ebf0fdf97f920dcb.jpg
CAM3_RGB_2024-08-24_02-42-00_jpg.rf.b932c8389db5ce7351e2c0dc7f449910.jpg,aproveitavel,-,1102.5,82.83,63.67,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_02-42-00_jpg.rf.b932c8389db5ce7351e2c0dc7f449910.jpg
CAM3_RGB_2024-08-24_03-12-00_jpg.rf.91bf8873ef23e849e9b85e30eaca76ae.jpg,aproveitavel,-,1115.27,84.91,68.01,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_03-12-00_jpg.rf.91bf8873ef23e849e9b85e30eaca76ae.jpg
CAM3_RGB_2024-08-24_03-42-00_jpg.rf.088556045cbe50c00a56a15909cbee46.jpg,aproveitavel,-,1184.67,89.11,60.41,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_03-42-00_jpg.rf.088556045cbe50c00a56a15909cbee46.jpg
CAM3_RGB_2024-08-24_03-44-00_jpg.rf.cd177924dede4864e677298d5c01e5f2.jpg,aproveitavel,-,1175.66,91.44,60.8,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_03-44-00_jpg.rf.cd177924dede4864e677298d5c01e5f2.jpg
CAM3_RGB_2024-08-24_03-45-00_jpg.rf.833d33c20d62dc4049e1a9d6070b02f7.jpg,aproveitavel,-,1161.48,92.69,60.74,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_03-45-00_jpg.rf.833d33c20d62dc4049e1a9d6070b02f7.jpg
CAM3_RGB_2024-08-24_03-46-00_jpg.rf.2e55c507822ff4146c7c78dfa732f506.jpg,aproveitavel,-,1117.99,92.91,60.6,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_03-46-00_jpg.rf.2e55c507822ff4146c7c78dfa732f506.jpg
CAM3_RGB_2024-08-24_04-12-00_jpg.rf.09e75e6edaccfdc0951a9d3f70f5d926.jpg,aproveitavel,-,1015.97,88.45,61.6,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_04-12-00_jpg.rf.09e75e6edaccfdc0951a9d3f70f5d926.jpg
CAM3_RGB_2024-08-24_05-12-00_jpg.rf.8c6f1b6267064ec45c95c5d37b9f0598.jpg,aproveitavel,-,1441.89,86.2,64.62,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_05-12-00_jpg.rf.8c6f1b6267064ec45c95c5d37b9f0598.jpg
CAM3_RGB_2024-08-24_05-42-00_jpg.rf.cb9c8ea3143f241ca166f33a27c99a4d.jpg,aproveitavel,-,1152.14,87.1,63.31,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_05-42-00_jpg.rf.cb9c8ea3143f241ca166f33a27c99a4d.jpg
CAM3_RGB_2024-08-24_06-11-59_jpg.rf.9e9a6c83646206892adeb42531031f55.jpg,aproveitavel,-,1017.95,87.46,64.42,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_06-11-59_jpg.rf.9e9a6c83646206892adeb42531031f55.jpg
CAM3_RGB_2024-08-24_06-42-00_jpg.rf.7ca0c73b4e2795569b92adadd590de41.jpg,aproveitavel,-,955.98,93.33,53.77,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_06-42-00_jpg.rf.7ca0c73b4e2795569b92adadd590de41.jpg
CAM3_RGB_2024-08-24_07-42-00_jpg.rf.e75cfad81a2c2b66eab87938a39964be.jpg,aproveitavel,-,917.15,101.51,49.29,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_07-42-00_jpg.rf.e75cfad81a2c2b66eab87938a39964be.jpg
CAM3_RGB_2024-08-24_08-08-00_jpg.rf.878b9783464263b85a586aba795c937c.jpg,aproveitavel,-,1030.09,106.29,50.1,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_08-08-00_jpg.rf.878b9783464263b85a586aba795c937c.jpg
CAM3_RGB_2024-08-24_08-09-00_jpg.rf.bfe4809fb3802ac4bff4b39fb50f1fbd.jpg,aproveitavel,-,948.99,106.28,50.42,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_08-09-00_jpg.rf.bfe4809fb3802ac4bff4b39fb50f1fbd.jpg
CAM3_RGB_2024-08-24_08-10-00_jpg.rf.201ebef5572673ecad44ad693d0dd126.jpg,descartar,duplicata,916.03,100.46,49.32,640,360,CAM3_RGB_2024-08-24_08-09-00_jpg.rf.bfe4809fb3802ac4bff4b39fb50f1fbd.jpg,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_08-10-00_jpg.rf.201ebef5572673ecad44ad693d0dd126.jpg
CAM3_RGB_2024-08-24_08-11-00_jpg.rf.145983a99ccff06b66ed8a72ca97f991.jpg,aproveitavel,-,898.56,97.41,48.8,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_08-11-00_jpg.rf.145983a99ccff06b66ed8a72ca97f991.jpg
CAM3_RGB_2024-08-24_08-12-00_jpg.rf.767d2759a3ca0ac89c40b67a5b93007e.jpg,descartar,duplicata,902.65,96.8,48.84,640,360,CAM3_RGB_2024-08-24_08-11-00_jpg.rf.145983a99ccff06b66ed8a72ca97f991.jpg,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_08-12-00_jpg.rf.767d2759a3ca0ac89c40b67a5b93007e.jpg
CAM3_RGB_2024-08-24_09-12-00_jpg.rf.808c0f25119ff6fafedebcf370276f2d.jpg,aproveitavel,-,986.61,101.63,48.4,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_09-12-00_jpg.rf.808c0f25119ff6fafedebcf370276f2d.jpg
CAM3_RGB_2024-08-24_09-42-00_jpg.rf.b53efa61c6e2f5f5260b8bf1772c1fc4.jpg,aproveitavel,-,620.19,98.09,51.33,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_09-42-00_jpg.rf.b53efa61c6e2f5f5260b8bf1772c1fc4.jpg
CAM3_RGB_2024-08-24_10-12-00_jpg.rf.ed64bce71f1e2be893b4b5510a73852e.jpg,aproveitavel,-,567.78,97.33,53.16,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_10-12-00_jpg.rf.ed64bce71f1e2be893b4b5510a73852e.jpg
CAM3_RGB_2024-08-24_10-42-00_jpg.rf.d6420b92520ccc06957fafd6b4126660.jpg,aproveitavel,-,531.25,93.99,56.92,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_10-42-00_jpg.rf.d6420b92520ccc06957fafd6b4126660.jpg
CAM3_RGB_2024-08-24_11-12-00_jpg.rf.1904351b6e9ac96daa67fc84d1c97e2a.jpg,aproveitavel,-,662.7,102.22,53.25,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_11-12-00_jpg.rf.1904351b6e9ac96daa67fc84d1c97e2a.jpg
CAM3_RGB_2024-08-24_11-42-00_jpg.rf.95c6f538d123882a831c3d54770582d8.jpg,aproveitavel,-,659.99,99.81,51.87,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_11-42-00_jpg.rf.95c6f538d123882a831c3d54770582d8.jpg
CAM3_RGB_2024-08-24_12-12-00_jpg.rf.1f1fe4b8265a3169646a02fda69d3d9b.jpg,aproveitavel,-,599.08,98.21,52.72,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_12-12-00_jpg.rf.1f1fe4b8265a3169646a02fda69d3d9b.jpg
CAM3_RGB_2024-08-24_13-12-00_jpg.rf.8e81c4b2f2c51540e797f8d655d722be.jpg,aproveitavel,-,654.7,102.04,51.96,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_13-12-00_jpg.rf.8e81c4b2f2c51540e797f8d655d722be.jpg
CAM3_RGB_2024-08-24_14-12-00_jpg.rf.0f7b22e034352fea9959d4661909eaac.jpg,aproveitavel,-,516.54,92.63,57.89,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_14-12-00_jpg.rf.0f7b22e034352fea9959d4661909eaac.jpg
CAM3_RGB_2024-08-24_14-42-00_jpg.rf.1256fbc9a6a0ee2265b5820f7f415903.jpg,aproveitavel,-,499.41,95.14,52.08,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_14-42-00_jpg.rf.1256fbc9a6a0ee2265b5820f7f415903.jpg
CAM3_RGB_2024-08-24_15-12-00_jpg.rf.7b972a6e4b5bd08c1bb49e1c4c35c4e2.jpg,aproveitavel,-,537.99,97.27,51.97,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_15-12-00_jpg.rf.7b972a6e4b5bd08c1bb49e1c4c35c4e2.jpg
CAM3_RGB_2024-08-24_16-16-00_jpg.rf.df08d993a3bfeaba10f1bb8eb624a5a2.jpg,aproveitavel,-,810.68,91.77,57.23,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_16-16-00_jpg.rf.df08d993a3bfeaba10f1bb8eb624a5a2.jpg
CAM3_RGB_2024-08-24_16-19-00_jpg.rf.f7557c916e19f230cbadac4900b2fb0a.jpg,aproveitavel,-,847.94,100.36,57.74,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_16-19-00_jpg.rf.f7557c916e19f230cbadac4900b2fb0a.jpg
CAM3_RGB_2024-08-24_16-20-00_jpg.rf.cc8249283db5656ec3cf0285d30d86f7.jpg,aproveitavel,-,596.86,94.47,56.05,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_16-20-00_jpg.rf.cc8249283db5656ec3cf0285d30d86f7.jpg
CAM3_RGB_2024-08-24_17-07-00_jpg.rf.2d8e550d797b6197fbbfb73b29c13fa3.jpg,aproveitavel,-,991.91,97.89,46.98,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_17-07-00_jpg.rf.2d8e550d797b6197fbbfb73b29c13fa3.jpg
CAM3_RGB_2024-08-24_17-08-00_jpg.rf.cc91135a4f23017ee30f4c4113ece2d3.jpg,descartar,duplicata,974.42,97.5,46.98,640,360,CAM3_RGB_2024-08-24_17-07-00_jpg.rf.2d8e550d797b6197fbbfb73b29c13fa3.jpg,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_17-08-00_jpg.rf.cc91135a4f23017ee30f4c4113ece2d3.jpg
CAM3_RGB_2024-08-24_17-12-00_jpg.rf.ca64e44b9c39563e4302b88164eddda8.jpg,descartar,duplicata,986.62,98.17,47.18,640,360,CAM3_RGB_2024-08-24_17-07-00_jpg.rf.2d8e550d797b6197fbbfb73b29c13fa3.jpg,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_17-12-00_jpg.rf.ca64e44b9c39563e4302b88164eddda8.jpg
CAM3_RGB_2024-08-24_18-42-00_jpg.rf.c606972283c32ab583ae9221babf7d39.jpg,aproveitavel,-,934.21,94.3,57.82,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_18-42-00_jpg.rf.c606972283c32ab583ae9221babf7d39.jpg
CAM3_RGB_2024-08-24_19-12-00_jpg.rf.eac04302d8169318c37263a05a994868.jpg,aproveitavel,-,1115.77,96.04,60.01,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_19-12-00_jpg.rf.eac04302d8169318c37263a05a994868.jpg
CAM3_RGB_2024-08-24_19-42-00_jpg.rf.86bcca7bf08c435d4cb605391b383985.jpg,aproveitavel,-,1046.6,91.49,58.32,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_19-42-00_jpg.rf.86bcca7bf08c435d4cb605391b383985.jpg
CAM3_RGB_2024-08-24_20-12-00_jpg.rf.47e6072ce2114a63c6cb6fe18ed927dd.jpg,aproveitavel,-,1222.05,99.61,57.86,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_20-12-00_jpg.rf.47e6072ce2114a63c6cb6fe18ed927dd.jpg
CAM3_RGB_2024-08-24_20-42-00_jpg.rf.6e09b7bfacc10e947d1b9d42137eb6be.jpg,aproveitavel,-,1233.87,96.52,57.07,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-24_20-42-00_jpg.rf.6e09b7bfacc10e947d1b9d42137eb6be.jpg
CAM3_RGB_2024-08-27_16-24-00_jpg.rf.4b3c6a80c8445536b8d1ca2bf23afed6.jpg,aproveitavel,-,429.7,89.16,57.2,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-27_16-24-00_jpg.rf.4b3c6a80c8445536b8d1ca2bf23afed6.jpg
CAM3_RGB_2024-08-29_12-13-00_jpg.rf.0621393804942b58b1d116b5d08d6019.jpg,aproveitavel,-,658.41,103.62,53.6,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-29_12-13-00_jpg.rf.0621393804942b58b1d116b5d08d6019.jpg
CAM3_RGB_2024-08-29_12-14-00_jpg.rf.fe34b9bc34e2fe96e2d25323ddc37abc.jpg,aproveitavel,-,644.25,103.51,53.38,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-29_12-14-00_jpg.rf.fe34b9bc34e2fe96e2d25323ddc37abc.jpg
CAM3_RGB_2024-08-30_06-04-00_jpg.rf.dc9ae827299dd41689f1d0c31282da76.jpg,descartar,borrada,68.33,40.37,23.4,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-30_06-04-00_jpg.rf.dc9ae827299dd41689f1d0c31282da76.jpg
CAM3_RGB_2024-08-30_06-34-00_jpg.rf.2c0ddf09fdc10e0a7427e2e33f79900d.jpg,aproveitavel,-,390.09,93.34,45.4,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-30_06-34-00_jpg.rf.2c0ddf09fdc10e0a7427e2e33f79900d.jpg
CAM3_RGB_2024-08-30_06-35-00_jpg.rf.a0f7d742d006edb1f5ea6c8b26027e51.jpg,descartar,duplicata,402.73,97.02,46.04,640,360,CAM3_RGB_2024-08-30_06-34-00_jpg.rf.2c0ddf09fdc10e0a7427e2e33f79900d.jpg,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-30_06-35-00_jpg.rf.a0f7d742d006edb1f5ea6c8b26027e51.jpg
CAM3_RGB_2024-08-30_15-58-00_jpg.rf.6c49b8aa71efeb3a4578f05a684c8f52.jpg,aproveitavel,-,552.15,98.3,47.65,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-30_15-58-00_jpg.rf.6c49b8aa71efeb3a4578f05a684c8f52.jpg
CAM3_RGB_2024-08-30_15-59-00_jpg.rf.377e86b70e07ce6afbdca8153d95a1b0.jpg,descartar,duplicata,560.12,99.1,47.8,640,360,CAM3_RGB_2024-08-30_15-58-00_jpg.rf.6c49b8aa71efeb3a4578f05a684c8f52.jpg,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-30_15-59-00_jpg.rf.377e86b70e07ce6afbdca8153d95a1b0.jpg
CAM3_RGB_2024-08-30_16-16-00_jpg.rf.7d240a4ce31dd9fc527b94a767ad5631.jpg,aproveitavel,-,535.91,86.08,56.15,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-30_16-16-00_jpg.rf.7d240a4ce31dd9fc527b94a767ad5631.jpg
CAM3_RGB_2024-08-30_18-03-00_jpg.rf.bae2c22d5a14c57d217b3dd049d855c6.jpg,aproveitavel,-,491.29,88.75,61.11,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-30_18-03-00_jpg.rf.bae2c22d5a14c57d217b3dd049d855c6.jpg
CAM3_RGB_2024-08-31_23-01-00_jpg.rf.a4d398c720742b6a2342dbb4b7daf261.jpg,duvidosa,nitidez_limitrofe,104.45,52.21,40.12,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM3_RGB_2024-08-31_23-01-00_jpg.rf.a4d398c720742b6a2342dbb4b7daf261.jpg
CAM1_RGB_2024-08-15_11-17-00_jpg.rf.b2199c236147d70434908b6857cba08a.jpg,aproveitavel,-,683.2,88.36,67.56,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-15_11-17-00_jpg.rf.b2199c236147d70434908b6857cba08a.jpg
CAM1_RGB_2024-08-15_12-17-00_jpg.rf.a87bcfa595d90689b764a402b962b719.jpg,aproveitavel,-,843.8,94.42,57.41,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-15_12-17-00_jpg.rf.a87bcfa595d90689b764a402b962b719.jpg
CAM1_RGB_2024-08-15_14-48-00_jpg.rf.028f4cbf6fd3180407052f157cbbcbdd.jpg,aproveitavel,-,870.57,94.61,58.72,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-15_14-48-00_jpg.rf.028f4cbf6fd3180407052f157cbbcbdd.jpg
CAM1_RGB_2024-08-16_10-02-00_jpg.rf.ff5b0a4e6d6b33813bfdf1cecf9e06e4.jpg,aproveitavel,-,818.98,99.74,58.49,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-16_10-02-00_jpg.rf.ff5b0a4e6d6b33813bfdf1cecf9e06e4.jpg
CAM1_RGB_2024-08-16_11-02-00_jpg.rf.5c06040ebd7d393fc373e67452d49d5d.jpg,aproveitavel,-,819.77,101.3,57.07,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-16_11-02-00_jpg.rf.5c06040ebd7d393fc373e67452d49d5d.jpg
CAM1_RGB_2024-08-16_12-31-54_jpg.rf.e39bbbb14c47a44dab2f5cb0fb071f5d.jpg,aproveitavel,-,803.35,100.74,57.09,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-16_12-31-54_jpg.rf.e39bbbb14c47a44dab2f5cb0fb071f5d.jpg
CAM1_RGB_2024-08-16_16-31-59_jpg.rf.58798642798165cde57e70b51b05776e.jpg,aproveitavel,-,835.95,101.37,61.38,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-16_16-31-59_jpg.rf.58798642798165cde57e70b51b05776e.jpg
CAM1_RGB_2024-08-16_19-02-00_jpg.rf.65e05e6bf63c48c9c30c4b7fbf74a382.jpg,aproveitavel,-,892.56,91.35,60.56,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-16_19-02-00_jpg.rf.65e05e6bf63c48c9c30c4b7fbf74a382.jpg
CAM1_RGB_2024-08-16_22-01-59_jpg.rf.8fee1540ffc7032c790202ad983f17fc.jpg,aproveitavel,-,884.61,95.21,60.37,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-16_22-01-59_jpg.rf.8fee1540ffc7032c790202ad983f17fc.jpg
CAM1_RGB_2024-08-16_22-32-00_jpg.rf.e8b1c3295d6557a165504488ff239fca.jpg,aproveitavel,-,874.01,92.93,59.14,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-16_22-32-00_jpg.rf.e8b1c3295d6557a165504488ff239fca.jpg
CAM1_RGB_2024-08-17_03-08-00_jpg.rf.dd87be0870bdd560228fd92aa394ee99.jpg,aproveitavel,-,918.51,69.75,52.83,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-17_03-08-00_jpg.rf.dd87be0870bdd560228fd92aa394ee99.jpg
CAM1_RGB_2024-08-17_06-03-00_jpg.rf.0a5d46732ac2f21f65873aa5164761e9.jpg,aproveitavel,-,717.69,71.82,60.91,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-17_06-03-00_jpg.rf.0a5d46732ac2f21f65873aa5164761e9.jpg
CAM1_RGB_2024-08-17_06-19-00_jpg.rf.ebe560acec5c637bab642146f7394148.jpg,aproveitavel,-,715.18,74.92,52.67,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\valid\images\CAM1_RGB_2024-08-17_06-19-00_jpg.rf.ebe560acec5c637bab642146f7394148.jpg
